Sommets:
14975 : 12799,17370,45121,9356,56320,9356,12799,17370,21978,29862,45121,46973,51901,56320,21978,51901,46973,29862
18151 : 12799,12799
27775 : 12799,56440,12799,56440
31729 : 12799,40803,67362,3029,37716,39916,60084,31296,47483,20599,5665,65687,31098,724,3029,5665,12799,20599,31098,31296,34813,37716,39731,39916,40803,47483,60084,63324,64579,65687,67362,34813,724,64579,39731,63324
38253 : 12799,30160,21044,11913,26702,45107,49726,19615,17370,26446,7417,11913,12799,17370,19615,21044,26446,26702,28779,30160,34596,35892,38480,44870,45107,49726,49743,50052,60134,44870,7417,60134,28779,34596,49743,35892,38480,50052
38480 : 12799,59471,17370,38253,61659,12799,17370,38253,50052,59471,61659,50052
46973 : 12799,17370,41432,38038,14975,499,11216,499,11216,12799,14975,17370,38038,41432,54790,54790
47483 : 12799,12799,31729,31729
47861 : 12799,29859,43948,54369,60481,1931,49418,42995,3088,31376,14546,48002,64813,22552,24231,47374,46311,1931,3088,12799,14546,21089,22552,24231,28553,29859,31376,42995,43948,46311,47374,48002,49418,54369,60481,64813,21089,28553
50052 : 12799,55079,68711,17370,38253,49356,38480,12799,17370,18201,38253,38480,49356,55079,68711,18201
52030 : 12799,66505,12799,66505
56440 : 12799,29509,12799,27775,29509,27775
56970 : 12799,25569,17370,33847,51553,60797,49908,37185,53825,11180,11180,12799,13584,15005,17370,21339,25569,33847,37185,43700,49908,51553,53825,57197,60797,15005,57197,13584,21339,43700
65292 : 12799,20394,12799,20394
28966 : 28001,32054,36578,48076,53132,55140,59986,32054,59986,28001,36578,53132,55140,48076
28001 : 28966,32054,36540,36718,6578,11505,28549,28881,28966,32054,36540,36578,36718,45692,55140,55158,56704,56768,59366,36578,55140,45692,28549,56704,55158,6578,11505,56768,28881,59366
32054 : 28966,1048,5497,5823,6041,12718,16853,28001,28966,31376,36010,36540,39957,41270,41317,42487,45715,50130,55140,63113,63113,16853,1048,36540,28001,41270,31376,55140,6041,36010,50130,5823,12718,41317,5497,39957,45715,42487
36578 : 28966,63786,48570,35606,11850,18778,28001,5823,11850,16619,18778,19365,28001,28966,34546,35606,39095,41270,44883,45565,45692,47515,48570,48780,51659,54424,56704,56712,63786,41270,54424,45692,51659,44883,19365,56712,56704,5823,34546,39095,47515,16619,48780,45565
48076 : 28966,13527,65168,53132,60403,47712,13527,28966,47712,51890,53132,60403,65168,51890
53132 : 28966,10882,13527,59986,32017,6463,6831,8805,9994,10882,13527,17166,17693,17817,25524,28966,29509,30770,32017,37259,41075,48076,50699,54540,59986,54540,50699,6463,6831,9994,29509,30770,17817,37259,41075,25524,17693,48076,8805,17166
55140 : 28966,32054,28001,5823,28001,28966,32054,40135,45692,45692,5823,40135
59986 : 28966,6463,21729,25307,27363,28966,42001,53132,60024,62345,60024,42001,53132,6463,21729,62345,25307,27363
1048 : 32054,28950,32054,28950
5497 : 32054,36540,41317,32054,36540,41317
5823 : 32054,36578,41270,55140,50130,32054,36578,41270,48780,50130,55140,48780
6041 : 32054,16853,53777,31376,24333,1765,7073,14476,16711,16853,18109,20071,23313,24144,24333,24863,31195,31376,32054,36010,45205,53777,55259,65961,14476,24144,24863,36010,16711,65961,18109,55259,1765,7073,23313,20071,31195,45205
12718 : 32054,28950,28950,32054,32056,32056
16853 : 32054,25137,40894,880,1121,880,1121,5029,6041,8301,23480,24856,25137,26467,28320,30217,32054,36010,40894,43864,45181,49295,62871,64212,43864,5029,24856,49295,6041,45181,8301,26467,28320,36010,62871,64212,30217,23480
31376 : 32054,29859,1227,35750,43948,4070,16164,13133,1931,12067,47364,1227,1931,4070,6041,12067,12530,13133,16164,21089,29859,32054,35067,35750,36010,37482,43948,46571,46572,47364,47374,47861,50684,50913,68727,6041,68727,50913,36010,12530,37482,47374,46571,50684,47861,21089,35067,46572
36010 : 32054,29859,16853,66017,36540,50568,30291,8465,45319,42995,27587,31376,6041,52116,68498,22552,189,457,1673,4621,6041,7522,8465,11264,11557,15729,16853,18165,18167,20071,22133,22552,27587,28083,29859,30291,31195,31376,32054,36540,39478,40262,42995,45205,45319,50568,52116,57197,66017,68498,4621,15729,40262,18167,18165,11264,7522,457,28083,57197,1673,11557,22133,39478,20071,31195,189,45205
36540 : 32054,19436,4621,5497,18165,19436,28001,32054,36010,36581,40262,41270,52116,55133,56704,56712,28001,41270,55133,52116,36010,4621,56712,40262,56704,36581,18165,5497
39957 : 32054,37392,26827,26827,32054,37392,45715,45715
41270 : 32054,48570,11913,35606,66466,36540,36578,5823,11851,11913,26440,26530,26596,32054,35606,36540,36578,45692,45715,48570,49517,55133,66466,26596,55133,45692,5823,26530,49517,45715,11851,26440
41317 : 32054,19420,50130,36965,15751,5497,7255,15751,19420,32054,36965,50130,57197,57197,5497,7255
42487 : 32054,45715,32054,45715
45715 : 32054,41270,39957,32054,39957,41270,42487,42487
50130 : 32054,28950,5823,28950,32054,41317,5823,41317
14726 : 388,1481,1829,5029,7346,8248,10375,10532,12841,15587,15604,17554,18675,19123,19365,21895,27652,27849,28128,32635,34001,35067,35204,38614,40014,42162,44753,45863,48120,48122,49181,50913,52753,61069,64452,65880,67052,67464,38614,42162,17554,28128,35204,5029,12841,19123,10375,1481,27652,44753,15587,50913,32635,48120,61069,19365,15604,49181,45863,67052,21895,27849,65880,10532,52753,388,34001,64452,7346,18675,35067,48122,67464,8248,40014,1829
388 : 14726,38614,42162,35204,26322,14726,26322,35204,38614,42162,52916,52916
1829 : 14726,42162,64452,14726,42162,64452
8248 : 14726,38614,42162,45869,14726,38614,42162,45869
10375 : 14726,42162,11403,32832,303,10407,11403,14726,15032,15212,15587,32832,34224,42162,51408,53322,60148,63721,64829,64950,34224,15032,15587,51408,60148,15212,64950,64829,63721,53322,303,10407
10532 : 14726,38614,42162,12400,12400,14726,24866,38614,42162,24866
12841 : 14726,38614,42162,9939,10115,14726,19123,27893,27894,31383,32583,36626,38614,42162,45863,45904,63120,19123,36626,45863,10115,63120,9939,27893,45904,27894,31383,32583
18675 : 14726,28128,52753,7346,7346,14726,21542,28128,52753,21542
19123 : 14726,38614,42162,12841,9939,10115,12841,14726,27893,27894,31383,32583,36626,38614,42162,45863,45904,63120,36626,45863,10115,63120,9939,27893,45904,27894,31383,32583
19365 : 14726,38614,63786,11913,36578,36290,5487,374,5487,11913,13745,14726,32135,36290,36578,38614,40010,48262,60087,63786,65946,40010,32135,48262,65946,374,13745,60087
27849 : 14726,38614,42162,30744,36290,44753,50913,60123,4194,12245,14726,23977,30744,36290,38614,39262,42162,44753,48744,50913,60123,63522,65880,65880,23977,63522,48744,12245,4194,39262
28128 : 14726,17554,7346,14726,17554,18675,39498,51911,52753,39498,51911,52753,7346,18675
32635 : 14726,45319,7108,14726,15487,16958,33141,35794,38485,43099,43318,45319,46598,48120,48122,48637,61069,46598,48120,61069,43318,35794,43099,7108,48637,16958,48122,33141,15487,38485
34001 : 14726,38614,42162,48387,62644,50913,61745,16728,14726,16728,35067,38614,42162,48387,50913,61745,62644,35067
35067 : 14726,42162,1227,31376,34001,1227,14726,31376,34001,42162,46572,46572
38614 : 14726,388,666,955,1481,8248,10532,12841,13496,14726,15604,19123,19365,20935,27849,30205,30744,31398,34001,34989,35204,36626,38614,38614,40014,40345,42162,42535,45863,45869,45904,50913,51825,53045,59789,60123,64452,65586,65880,42162,30744,35204,13496,666,30205,12841,19123,36626,1481,59789,50913,60123,34989,19365,15604,31398,65586,45863,45869,40345,27849,65880,10532,53045,51825,388,42535,34001,64452,955,8248,40014,45904,20935
40014 : 14726,38614,42162,15604,14726,15604,38614,42162
42162 : 14726,38614,303,388,1481,1829,5029,8248,10375,10532,12841,14726,15175,15587,15604,19123,19512,27436,27849,34001,34397,35067,35204,38507,38614,40014,45863,49181,51825,63721,64452,64829,65880,67273,68323,15175,19512,27436,35204,5029,67273,12841,19123,10375,1481,15587,38507,68323,15604,49181,45863,27849,65880,10532,51825,388,34001,64452,34397,35067,8248,40014,64829,63721,1829,303
44753 : 14726,30744,18191,8253,27652,36290,7780,8253,14726,15469,15587,18191,27652,27849,30744,33894,36290,41518,48744,51520,58257,67052,15587,67052,41518,27849,7780,15469,51520,58257,48744,33894
45863 : 14726,38614,42162,12841,19123,36626,28633,9939,12841,14726,19123,28633,30614,36626,38614,42162,45904,9939,45904,30614
48120 : 14726,32635,46598,9790,14726,15487,21411,23698,32635,46598,48122,61069,64950,61069,23698,9790,21411,48122,64950,15487
48122 : 14726,32635,48120,14726,32635,48120
49181 : 14726,42162,5029,15587,23145,5029,14726,15587,23145,42162,62646,62646
50913 : 14726,38614,29859,1931,47364,31376,136,1931,9297,14726,21089,27849,29859,31376,34001,38614,47364,47374,60123,60546,65880,60123,47374,136,9297,27849,65880,60546,34001,21089
52753 : 14726,28128,7346,14726,18675,28128,7346,18675
61069 : 14726,13093,25569,19660,35280,3224,35363,52116,57584,32635,48120,30548,273,1785,3224,4621,10442,13093,14726,19660,20810,23543,25569,30073,30548,32635,35280,35363,38847,48120,49908,52116,55498,57001,57584,63306,4621,49908,273,10442,63306,55498,23543,20810,57001,38847,30073,1785
64452 : 14726,38614,42162,11513,50300,38076,42396,1829,11513,14726,38076,38614,42162,42396,50300,58988,58988,1829
65880 : 14726,38614,42162,50913,60123,27849,14726,27849,38614,42162,50913,60123
955 : 38614,6900,48299,15604,31398,52313,53045,6900,15604,31398,38614,48299,52313,53045
20935 : 38614,38614
30205 : 38614,13496,666,666,1481,13496,38614,42535,51857,61622,1481,61622,42535,51857
30744 : 38614,30160,48327,51438,8558,175,1481,3826,4965,5482,5649,7439,8558,9037,10683,13243,14017,14176,14525,16278,17384,18699,20599,27652,27849,30160,31204,31452,33715,34236,35154,36039,38614,40345,40803,41092,41115,42940,44753,45878,47725,48327,48343,48744,49418,50363,51438,52919,54321,54915,55924,57584,59789,60188,60604,62418,62650,63171,65338,65586,68204,40803,33715,14525,54915,14017,3826,49418,5649,62650,65338,31452,1481,13243,62418,27652,44753,59789,20599,175,57584,63171,41115,35154,36039,65586,55924,17384,18699,40345,27849,10683,68204,47725,9037,14176,34236,60604,4965,16278,7439,60188,54321,48744,48343,5482,41092,45878,52919,42940,50363,31204
34989 : 38614,3423,5745,60665,20793,39460,59789,37538,32749,3423,5745,14958,16413,20793,32749,37025,37538,38614,39460,46798,58133,59789,60665,63396,64352,67620,58133,64352,14958,63396,37025,16413,46798,67620
36626 : 38614,12841,19123,9939,12841,19123,27893,27894,38614,45863,45863,9939,27893,27894
40345 : 38614,30744,3423,26860,6738,9483,59789,15604,31398,51411,742,3423,6738,9483,15604,26860,30744,31398,38614,40528,51411,59789,40528,742
42535 : 38614,666,30205,1481,666,1481,30205,38614
45869 : 38614,53495,5776,8248,38614,47445,47681,53495,47445,47681,5776,8248
45904 : 38614,12841,19123,45863,12841,19123,30614,38614,45863,30614
51825 : 38614,42162,35204,35204,38614,42162
53045 : 38614,51438,53192,955,36899,38614,39203,46487,51438,53192,36899,955,46487,39203
60123 : 38614,1931,50913,1931,14176,27849,28633,38614,50913,65880,28633,27849,65880,14176
65586 : 38614,30744,27024,59789,22743,2762,10863,22743,27024,28410,30744,38614,59789,10863,28410,2762
303 : 42162,10375,15587,10375,15587,42162
15175 : 42162,10180,19512,22003,42162,44316,57132,19512,44316,22003,10180,57132
19512 : 42162,15175,3175,15175,34926,41896,42162,42999,48724,50400,63697,67273,41896,67273,63697,34926,48724,3175,50400,42999
27436 : 42162,35204,42162,45524,35204,45524
34397 : 42162,35204,36103,3925,22502,24783,26724,34476,35204,36103,37390,42162,65228,22502,24783,26724,3925,37390,34476,65228
38507 : 42162,42162
63721 : 42162,10375,15587,55924,5776,23977,5776,10375,15587,23977,42162,55924
64829 : 42162,10375,15587,10375,15587,42162
67273 : 42162,19512,35204,19512,35204,42162
68323 : 42162,35204,47249,35204,42162,47249
3342 : 1227,1268,5649,6647,6975,8465,12530,16728,28633,29859,46186,55442,56008,29859,1227,55442,6647,8465,5649,6975,1268,46186,56008,12530,28633,16728
5649 : 3342,30744,55319,8188,55442,5138,51327,3176,3342,5138,8188,8511,10170,12530,16206,30744,51327,51984,53320,55319,55442,16206,12530,10170,51984,53320,3176,8511
8465 : 3342,35750,6647,66017,50568,3342,4621,6647,11264,11557,18165,27587,27935,35750,36010,40262,45319,50568,52116,66017,45319,27587,52116,36010,4621,40262,18165,11264,11557,27935
12530 : 3342,49332,7859,55442,49295,1931,31376,5649,35665,1481,1481,1931,3342,5649,7859,31376,35665,49295,49332,53320,55442,53320
16728 : 3342,1539,48387,62644,53387,53406,4305,43013,2882,28633,60861,1539,2695,2882,3342,4305,28633,34001,43013,47004,48387,53387,53406,60861,62644,2695,34001,47004
28633 : 3342,29859,55442,16164,19974,51962,1827,67453,68498,60123,2882,15604,31398,1827,2882,3342,4255,13024,15604,16164,16728,16958,19974,28209,29859,31398,35794,36322,39020,41074,45863,46311,51962,54326,55442,60123,67453,68498,39020,35794,45863,36322,41074,4255,16728,46311,16958,54326,28209,13024
29859 : 3342,1563,1931,3088,3342,10430,15343,19974,21089,22386,28633,31376,35750,36010,43948,47364,47374,47861,50913,57323,60481,60861,61381,63322,35750,22386,43948,19974,60481,1931,3088,47364,31376,57323,50913,36010,10430,61381,28633,47374,60861,15343,47861,63322,21089,1563
55442 : 3342,62227,4070,3342,4070,5649,6975,11180,12530,23448,23499,26997,28633,46718,51962,56948,60797,62227,51962,26997,5649,6975,23448,56948,12530,60797,28633,46718,23499,11180
56008 : 3342,33715,29509,46237,29715,10198,42067,46186,3342,10198,22240,22492,23870,25091,26861,29291,29509,29595,29635,29715,33715,42067,46186,46237,57392,67101,25091,29595,29635,57392,29291,26861,67101,23870,22492,22240
1563 : 29859,29859
1931 : 29859,49332,43948,41458,16164,19974,60481,1765,2371,3088,4825,11749,12530,13052,13872,14176,15343,16164,16805,18977,19974,25388,29859,31376,33099,38705,39723,41028,41458,42230,43948,44262,45234,46311,47861,48405,49332,50913,52237,59095,60123,60481,61381,18977,42230,38705,41028,3088,31376,44262,4825,52237,39723,50913,60123,12530,61381,13052,48405,46311,15343,25388,14176,1765,47861,13872,16805,2371,59095,11749,45234,33099
10430 : 29859,22386,43948,6142,6142,22386,29859,43948
15343 : 29859,43948,60481,1931,3088,46311,1931,3088,29859,43948,46311,60481,63322,66662,66662,63322
21089 : 29859,43948,31376,50913,47374,47861,29859,31376,43948,47374,47861,50913
35750 : 29859,25137,8465,11264,15729,18165,25137,27926,29859,30291,31376,35280,40262,45319,51438,60926,66017,51438,66017,35280,30291,8465,45319,60926,31376,27926,15729,40262,18165,11264
43948 : 29859,22386,1931,3088,5421,6142,10430,15343,21089,22386,22664,29859,31376,47374,47861,49418,63322,65505,6142,1931,49418,3088,31376,10430,65505,5421,47374,15343,47861,63322,21089,22664
47364 : 29859,3088,3088,29859,31376,50913,31376,50913
47374 : 29859,43948,3088,31376,50913,8125,3088,8125,21089,29859,31376,43948,47861,50636,50913,47861,21089,50636
57323 : 29859,25702,13408,4763,42725,17634,57038,230,4763,13408,17634,25702,29859,42725,47490,57038,62370,47490,62370,230
60481 : 29859,63113,16164,50568,18191,1931,3088,5764,15343,16164,17033,18191,18977,27434,29045,29859,42230,46311,47861,50568,58086,63113,1931,18977,42230,58086,3088,27434,5764,46311,15343,47861,17033,29045
60861 : 29859,1539,50835,2882,65553,61381,6499,354,1539,2882,4997,6499,7737,13052,16728,17405,19904,27931,29859,34849,47623,50835,59081,61381,65553,354,34849,17405,16728,13052,19904,4997,47623,7737,59081,27931
61381 : 29859,66200,1931,3088,7233,1931,3088,7233,25388,29859,49543,58901,60546,60861,62093,66200,58901,60861,60546,25388,62093,49543
63322 : 29859,43948,31296,3088,55735,39723,32461,65505,59216,20994,46718,22107,15343,3088,15343,20994,22107,29859,31296,32461,39723,43948,46718,55735,59216,65505
4944 : 30160,36860,13133,33847,45417,10849,13133,16610,23560,26619,30160,33847,36860,42341,45417,51679,62905,62905,16610,51679,10849,42341,26619,23560
5477 : 30160,24408,12418,4795,414,4795,11074,12418,19983,24408,30160,32558,53748,65197,11074,19983,32558,53748,65197,414
11720 : 30160,16320,48387,59316,28779,16320,21762,27480,28779,30160,31851,48387,53735,58776,59316,53735,31851,58776,27480,21762
12418 : 30160,51090,3826,3826,5477,30160,51090,53844,5477,53844
16610 : 30160,3737,54785,20394,55835,59471,36860,22408,45417,4944,3737,4944,10849,20394,20532,22408,28179,30160,36860,38929,41007,45417,48773,49600,51679,54785,55835,59471,51679,48773,49600,10849,41007,38929,20532,28179
17634 : 30160,62227,9638,60926,4223,2508,4223,9638,30160,39004,47317,48251,57038,57323,60926,62227,57038,57323,39004,2508,48251,47317
22895 : 30160,63966,45385,21477,36860,47814,23778,21669,2009,9451,21477,21669,22916,23778,26021,26042,30160,31529,35892,36860,45385,47814,49939,63966,2009,26042,26021,31529,22916,35892,49939,9451
23560 : 30160,62227,4944,21669,67820,7660,45230,5033,4944,5033,7660,21669,30160,45230,62227,67820
31529 : 30160,21669,22895,21669,22895,30160
38492 : 30160,67802,21477,39498,21477,30160,39498,57125,67802,57125
41302 : 30160,63113,11913,19436,26596,11913,11953,19368,19436,20519,25442,26021,26596,30160,32609,49658,59399,61475,63113,32609,25442,61475,20519,11953,26021,49658,59399,19368
45230 : 30160,66135,26415,23560,26415,30160,40291,66135,40291,23560
48327 : 30160,11683,21669,21858,30160,30744,52009,30744,21669,11683,21858,52009
49356 : 30160,54785,47049,60516,51679,23307,23307,30160,39601,39803,42391,42619,47049,50052,51679,54785,60516,42391,42619,50052,39803,39601
49600 : 30160,13093,62227,27246,55835,59471,554,27587,22552,22408,49541,31612,16610,51679,30863,554,7522,13093,16610,22408,22552,27246,27587,30160,30863,31612,32067,49541,51679,55835,59471,62227,66183,7522,66183,32067
49939 : 30160,54785,20394,55835,66135,21669,22895,21858,33755,39803,20394,21669,21858,22895,24832,30073,30160,33755,39037,39803,42234,54785,55835,66135,24832,39037,30073,42234
51090 : 30160,26702,12418,26702,30160,30579,46536,61453,61453,12418,30579,46536
53844 : 30160,62227,3826,12418,3826,12418,30160,60941,62227,60941
57125 : 30160,21477,31452,63850,27260,64011,38492,720,6084,21477,27260,28847,30160,31452,38492,38895,51425,54843,55924,56265,63850,64011,55924,6084,38895,720,54843,51425,56265,28847
65506 : 30160,30160
66939 : 30160,8188,36860,8188,30160,36860
11683 : 48327,63786,23420,42995,41221,64142,2377,6622,7780,10597,15035,15730,21587,23420,26545,27122,41221,42995,48327,50406,53516,63786,64142,65183,27122,7780,15035,10597,15730,21587,2377,6622,26545,53516,50406,65183
52009 : 48327,48327
18865 : 13274,17755,51362,53676,53681,54519,54948,53676,54948,17755,54519,53681,51362,13274
13274 : 18865,18865
51362 : 18865,18865
53681 : 18865,17755,54519,17755,18865,54519
54948 : 18865,6717,6717,15874,16644,17755,18865,21247,25056,56805,60282,61222,17755,25056,60282,15874,61222,21247,56805,16644
24894 : 53676,51327,17755,290,54519,53540,290,17755,51327,53540,53676,54519,58040,64720,64720,58040
31702 : 53676,2799,7048,17755,23460,30377,37003,43246,50690,52259,53676,53777,54519,56910,68251,53777,56910,17755,54519,7048,68251,2799,37003,43246,52259,30377,50690,23460
50151 : 53676,17755,54519,17755,53676,54519
50792 : 53676,53676,63969,63969
53540 : 53676,21044,6142,43226,56343,4223,9356,20484,56150,23037,4223,6142,9356,20484,21044,23037,24894,42341,43226,46077,53676,56150,56343,24894,42341,46077
58040 : 53676,24894,24894,53676
58365 : 53676,16164,48795,52237,61323,53426,1765,5544,16164,22198,31409,43272,48795,50323,51477,52237,53426,53676,61323,5544,51477,50323,22198,1765,31409,43272
63969 : 53676,50792,50792,53676
22961 : 1227,3465,28779,39723,42207,55079,64697,55079,1227,64697,28779,39723,3465,42207
28779 : 22961,6142,45107,51464,38253,3465,6142,11720,14919,22961,23319,31612,31851,34596,38253,42207,45107,49970,51464,65379,65379,11720,34596,14919,31612,3465,31851,42207,49970,23319
42207 : 22961,22552,28779,58887,49908,5187,3465,15005,3465,5187,15005,22552,22961,25669,28779,49908,58887,25669
64697 : 22961,1227,11913,12749,36998,1227,11913,12096,12749,22961,26596,32609,36998,50568,63156,67031,50568,26596,32609,63156,12096,67031
5491 : 55079,26596,51659,41238,10081,26596,41238,51659,55079,10081
10081 : 55079,26596,5491,5491,26596,55079
18201 : 55079,68711,50052,50052,55079,68711
19436 : 55079,63113,16958,25442,26596,32609,36540,41302,45692,55079,60926,63113,36540,60926,26596,41302,45692,32609,25442,16958
26596 : 55079,36998,64697,19436,49726,41270,5491,10081,11953,19436,28950,36998,41270,41302,45692,46703,49726,49929,55079,59366,63508,64697,67031,41302,45692,49929,28950,46703,11953,5491,67031,10081,63508,59366
36722 : 55079,55079
40147 : 55079,68711,60516,16009,23169,14745,16009,23169,55079,60516,68711,14745
41308 : 55079,55079
53065 : 55079,55079
55259 : 55079,54785,63113,40894,6142,37332,65786,66135,59471,18533,6041,12981,39548,45417,42581,27967,20994,24295,6041,6142,11953,12981,16016,18533,20994,24295,27967,28847,37332,39548,40663,40894,42581,45417,49658,54785,55079,58702,59471,63113,65786,66135,67790,58702,67790,11953,49658,40663,28847,16016
41007 : 3737,13093,59471,18533,27910,16610,28083,2371,3737,10486,13093,16610,18533,27910,28083,59471,2371,10486
58546 : 3737,54785,45319,41221,7566,2377,3190,3737,5187,7566,13388,24875,29068,41221,45188,45319,47059,54785,62541,64787,64787,62541,5187,13388,2377,3190,45188,47059,29068,24875
1785 : 13093,61069,20810,13093,20810,61069
14355 : 13093,13093,20943,20943
20810 : 13093,61069,60797,49908,30881,11180,1785,11180,13093,30881,31705,40578,49908,60797,61069,40578,31705,1785
20943 : 13093,10717,35794,52204,14355,4194,10717,13093,14355,35794,48031,52204,48031,4194
36228 : 13093,33847,1337,13093,33847,1337
43361 : 13093,54785,35280,42595,34174,13093,20458,34174,35280,42595,54785,55479,56083,56083,55479,20458
49908 : 13093,19660,33847,36103,22062,48724,56264,48666,61069,3175,60797,56083,2371,3175,6671,11180,11930,13093,13234,15005,19660,20810,22062,28083,28292,33847,36103,42207,48666,48724,50073,54333,56083,56264,56970,57499,59357,60797,61069,62824,62824,6671,11930,57499,11180,56970,13234,28083,15005,50073,2371,59357,20810,42207,28292,54333
55479 : 13093,29106,61942,48666,43361,56083,9790,11180,9790,11180,13093,15005,28292,29106,43361,48666,56083,61942,15005,28292
29068 : 54785,63966,45319,58546,64787,62541,13388,13388,45319,54785,58546,62541,63966,64787
34174 : 54785,43361,54785,43361
45319 : 54785,35750,48570,58588,35606,11403,26122,8465,6835,7566,7599,7648,8465,11403,13388,13453,15729,16926,20901,21978,23733,24875,26122,29068,32408,32635,34627,35606,35750,35794,36010,45749,46139,48570,50332,52116,54785,58546,58588,60926,62541,64787,60926,7566,52116,58546,7648,64787,62541,46139,32635,36010,15729,35794,32408,23733,13388,16926,20901,45749,21978,7599,34627,29068,24875,6835,50332,13453
51679 : 54785,33847,45417,4944,5187,16610,4944,5187,7522,10849,16610,33847,45417,49356,49600,54785,49600,10849,7522,49356
61659 : 54785,27735,59471,48192,5343,7335,17410,24832,27735,38480,38847,48192,54785,59471,7335,38480,38847,24832,5343,17410
62541 : 54785,7668,45319,23106,4141,58546,44736,62790,20152,3934,4137,4141,7108,7668,9323,13388,20152,20928,23106,23549,29068,29860,34236,44736,45319,54785,58546,61352,62790,65943,7108,13388,34236,3934,4137,29068,23549,29860,65943,20928,61352,9323
10242 : 8391,363,4712,8391,16575,63240,63240,4712,363,16575
11749 : 8391,1931,52237,21747,36494,1765,13872,1765,1931,8391,13872,21747,36494,52237
19142 : 8391,61323,3315,3315,8391,14847,61323,14847
21747 : 8391,59600,68400,8391,11749,27222,30997,36494,59600,68400,30997,36494,27222,11749
24870 : 8391,17066,67905,8391,14406,17066,67905,14406
39184 : 8391,67905,8391,56629,67905,56629
48900 : 8391,8391
56629 : 8391,67905,39184,8391,39184,67905
62074 : 8391,49295,14017,8391,12855,14017,30254,49295,57365,67905,67905,12855,57365,30254
63240 : 8391,10242,4712,8391,10242,21286,35941,54987,63909,4712,54987,21286,35941,63909
63909 : 8391,63240,8391,63240
64107 : 8391,33090,8391,17370,26919,33090,37268,41432,17370,26919,41432,37268
67905 : 8391,17066,34101,14017,62074,8391,8411,14017,14406,17066,17235,24870,34101,39184,54615,56629,62074,54615,8411,17235,39184,56629,24870,14406
3511 : 33090,11660,22152,794,9210,11660,16982,22152,33090,61173,61173,9210,16982,794
9210 : 33090,22152,3511,3511,22152,33090
10568 : 33090,40625,22152,31944,22152,31944,33090,40625,61830,61830
16982 : 33090,3511,3511,33090
23526 : 33090,46364,33090,46364,60325,60325
26919 : 33090,64107,32655,17370,21209,50835,17370,21209,22152,32655,33090,41432,50835,64107,41432,22152
37268 : 33090,64107,17370,35665,4701,8878,17370,28656,33090,34849,34948,35665,49563,60332,64107,60332,34948,49563,28656,8878,34849,4701
40625 : 33090,43864,41896,51512,53601,17066,35455,976,8012,10568,10857,17066,17796,20859,21800,22152,31944,31959,33090,35154,35455,35761,41896,42186,43864,45008,50149,51512,53601,50149,8012,42186,22152,31944,35154,10568,17796,31959,45008,21800,976,20859,35761,10857
45121 : 33090,17370,38745,10447,13317,14975,17370,33090,38745,47295,56191,47295,56191,14975,10447,13317
46364 : 33090,60332,23526,33090,60325,60332,23526,60325
60325 : 33090,46364,23526,23526,33090,46364
60332 : 33090,15089,37268,15089,33090,37268,46364,51252,46364,51252
41432 : 64107,17370,26919,499,11216,17370,26919,46973,64107,499,11216,46973
4550 : 38203,64859,29808,11224,29808,32928,38203,64859,32928,11224
6648 : 38203,38203
11224 : 38203,4550,32928,4550,32928,38203
11759 : 38203,36192,36192,38203
12497 : 38203,25329,38203,40434,53733,53733,40434,25329
12644 : 38203,32928,32928,38203
20748 : 38203,38203
26326 : 38203,38203
29808 : 38203,55126,64859,4550,15135,16831,17436,23000,32162,34827,38203,41967,44567,55126,55181,59916,62455,64859,66561,66561,4550,32162,41967,34827,15135,17436,16831,44567,59916,23000,55181,62455
32928 : 38203,64183,4550,4550,11224,12644,38203,64183,11224,12644
50029 : 38203,64859,47283,53942,67263,31921,38203,47283,53942,64859,65325,67263,68251,65325,31921,68251
64859 : 38203,55126,4550,18498,25676,26454,29808,31921,38203,50029,51824,55126,68251,51824,18498,29808,4550,50029,26454,31921,68251,25676
65168 : 38203,13527,6717,6717,8307,10598,13527,14945,16685,16687,18109,18424,18432,20820,22726,23072,23687,28356,28723,29335,31503,32719,36255,38203,38965,40370,47339,47712,48076,50270,51890,57830,59908,60403,61292,62494,63707,65091,65516,67872,68368,18424,47339,28356,28723,59908,65516,60403,36255,50270,47712,18109,18432,48076,51890,16687,20820,16685,31503,67872,8307,10598,14945,22726,23072,23687,29335,32719,38965,40370,61292,57830,62494,63707,65091,68368
66476 : 38203,38203
51233 : 46443,15312,25239,15312,25239,46443,53238,53238
13333 : 42198,66135,6047,20045,24409,32863,34926,40381,42198,66135,34926,20045,40381,24409,32863,6047
38850 : 42198,42198,67171,67171
67171 : 42198,38850,38850,42198
1292 : 16266,21790,34869,56677,65857,56677,65857,16266,21790,34869
34869 : 1292,34441,28320,66288,66882,1292,7073,24774,27090,28320,34441,34931,39369,64971,66288,66882,67264,27090,64971,34931,39369,7073,67264,24774
56677 : 1292,1292,2872,4387,27822,38161,65857,65857,2872,27822,4387,38161
65857 : 1292,56677,1292,2285,3088,10978,13577,14888,22735,24626,37417,37932,47566,56677,37932,3088,37417,22735,14888,13577,47566,24626,2285,10978
2872 : 56677,56677
4387 : 56677,44515,4723,27822,49418,65486,55735,42581,47566,35236,2704,4723,20921,20994,27822,32939,35236,42581,44515,47566,49418,51693,53495,55735,56677,60268,65486,68651,53495,2704,20994,68651,51693,60268,32939,20921
